code,oem,name,brand,model,generation,manufacturer,qty,dealer_price,currency
000256,57731-FL040,სანისლე ბუდე ნიკელიანი (RH),Subaru,Impreza,Impreza 17-19,TYG,10,80.0,GEL
000257,57731FL050,სანისლე ბუდე ნიკელიანი (LH),Subaru,Impreza,Impreza 17-19,TYG,10,80.0,GEL
000258,57704AL19A,წინა ბამპერი,Subaru,Outback,Outback 18-19,TYG,4,340.0,GEL
000259,57704AL18A,უკანა ბამპერი,Subaru,Outback,Outback 18-19,TYG,45,320.0,GEL
000260,57120AL00A9P,წინა კრილო (RH),Subaru,Legacy,Legacy 15-19,TYG,6,80.0,GEL
000261,57120AL01A9P,წინა კრილო (LH),Subaru,Legacy,Legacy 15-19,TYG,9,90.0,GEL
000262,57260SG0009P,კაპოტის პეტლი (RH),Subaru,Forester,Forester 12-18,TYG,58,45.0,GEL
000263,57260SG0109P,კაპოტის პეტლი (LH),Subaru,Forester,Forester 12-18,TYG,63,45.0,GEL
000264,57260SJ0009P,კაპოტის პეტლი (RH),Subaru,Forester,Forester 19-,TYG,44,30.0,GEL
000265,57260SJ0109P,კაპოტის პეტლი (LH),Subaru,Forester,Forester 19-,TYG,39,30.0,GEL
000266,57260-FJ0009P,კაპოტის პეტლი (RH),Subaru,XV,XV 12-17,TYG,39,40.0,GEL
000267,57260-FJ0109P,კაპოტის პეტლი (LH),Subaru,XV,XV 12-17,TYG,38,40.0,GEL
000268,57260FL0209P,კაპოტის პეტლი (RH),Subaru,Crosstrek,Crosstrek 18-,TYG,31,40.0,GEL
000269,57260FL0309P,კაპოტის პეტლი (LH),Subaru,Crosstrek,Crosstrek 18-,TYG,24,40.0,GEL
000270,57704AL01A,წინა ბამპერი,Subaru,Outback,Outback 15-17,TYG,7,160.0,GEL
000271,57704AL11B,უკანა ბამპერი,Subaru,Outback,Outback 15-17,TYG,0,200.0,GEL
000272,57704AN01A,წინა ბამპერი,Subaru,Outback,Outback 20-,TYG,10,230.0,GEL
000273,51231SJ0009P,ეკრანის ქვედა ძირი,Subaru,Forester,Forester 19-,TYG,67,90.0,GEL
000274,51231FL0209P,ეკრანის ქვედა ძირი,Subaru,Crosstrek,Crosstrek 18-,TYG,37,55.0,GEL
000275,57229AN00A9P,კაპოტი (ალუმინი),Subaru,Outback,Outback 20-,TYG,24,1020.0,GEL
000279,57731SG080/B,ნიკელიანი ბუდე (LH)  Sport Black,Subaru,Forester,Forester 12-18,Suo Lun,0,30.0,GEL
000280,57731SG090/B,ნიკელიანი ბუდე (RH)  Sport Black,Subaru,Forester,Forester 12-18,Suo Lun,0,30.0,GEL
000281,45150SG001,რაშირიწელი,Subaru,Forester,Forester 12-18,Suo Lun,50,30.0,GEL
000282,73310SG000,დიფუზორი (11 ფრთა),Subaru,Forester,Forester 12-18,Suo Lun,26,75.0,GEL
000283,73313SG000,დიფუზორის ჩარჩო (11 ფრთა),Subaru,Forester,Forester 12-18,Suo Lun,0,32.0,GEL
000284,45122FG003,დიფუზორი (9 ფრთა),Subaru,Forester,Forester 12-18,Suo Lun,21,75.0,GEL
000285,45122FG003A,დიფუზორის ჩარჩო (9 ფრთა),Subaru,Forester,Forester 12-18,Suo Lun,0,32.0,GEL
000286,SB-B2019-1,ცხაურა შავი,Subaru,Forester,Forester 16-18,Suo Lun,0,270.0,GEL
000287,91121SJ040,ზედა ცხაურა Sport,Subaru,Forester,Forester 19-,Suo Lun,9,100.0,GEL
000288,J1010SJ210,ქვედა ცხაურა Sport,Subaru,Forester,Forester 19-,Suo Lun,13,180.0,GEL
000289,52811SJ010,ჟალუზი,Subaru,Forester,Forester 19-,Suo Lun,0,120.0,GEL
000290,,წინა კარის მოლდინგი (RH),Subaru,Forester,Forester 19-,Suo Lun,2,100.0,GEL
000291,,წინა კარის მოლდინგი (LH),Subaru,Forester,Forester 19-,Suo Lun,0,100.0,GEL
000292,,უკანა კარის ქვედა მოლდინგი (RH),Subaru,Forester,Forester 19-,Suo Lun,3,90.0,GEL
000293,,უკანა კარის ქვედა მოლდინგი (LH),Subaru,Forester,Forester 19-,Suo Lun,3,90.0,GEL
000294,91112SJ400,წინა კარის მოლდინგი (RH) ტოუ,Subaru,Forester,Forester 19-,Suo Lun,28,190.0,GEL
000295,91112SJ410,წინა კარის მოლდინგი (LH) ტოუ,Subaru,Forester,Forester 19-,Suo Lun,17,190.0,GEL
000296,91112SJ420,უკანა კარის მოლდინგი (RH) ტოუ,Subaru,Forester,Forester 19-,Suo Lun,15,150.0,GEL
000297,91112SJ430,უკანა კარის მოლდინგი (LH) ტოუ,Subaru,Forester,Forester 19-,Suo Lun,19,150.0,GEL
000298,91112SJ360,წინა კარის მოლდინგი (RH) Sport,Subaru,Forester,Forester 19-,Suo Lun,23,180.0,GEL
000299,91112SJ370,წინა კარის მოლდინგი (LH) Sport,Subaru,Forester,Forester 19-,Suo Lun,15,180.0,GEL
000300,91112SJ380,უკანა კარის მოლდინგი (RH) Sport,Subaru,Forester,Forester 19-,Suo Lun,27,150.0,GEL
000301,91112SJ390,უკანა კარის მოლდინგი (LH) Sport,Subaru,Forester,Forester 19-,Suo Lun,42,150.0,GEL
000302,57734SJ010,წინა ბამპერის ქვედა ტუჩი Sport,Subaru,Forester,Forester 19-,Suo Lun,20,100.0,GEL
000303,57734SJ301,უკანა ბამპერის ქვედა ტუჩი Sport,Subaru,Forester,Forester 19-,Suo Lun,11,90.0,GEL
000304,45150SJ000,რაშირიწელი,Subaru,Forester,Forester 19-,Suo Lun,19,50.0,GEL
000305,57705SJ030,წინა ბამპერის ქვედა შიდა პლასმასი,Subaru,Forester,Forester 19-,Suo Lun,0,50.0,GEL
000306,56410SJ000,მატორის დამცავი,Subaru,Forester,Forester 22-,Suo Lun,0,100.0,GEL
000307,73313SJ000A,დიფუზორი (11 ფრთა),Subaru,Forester,Forester 19-,Suo Lun,12,100.0,GEL
000308,45122SJ000A,დიფუზორი (9 ფრთა),Subaru,Forester,Forester 19-,Suo Lun,14,100.0,GEL
000309,73313SJ000,დიფუზორის ჩარჩო (11 ფრთა),Subaru,Forester,Forester 19-,Suo Lun,5,40.0,GEL
000310,45122SJ000,დიფუზორის ჩარჩო (9 ფრთა),Subaru,Forester,Forester 19-,Suo Lun,0,40.0,GEL
000311,SB-B1031A,წინა ბამპერი,Subaru,Forester,Forester 22-,Suo Lun,0,260.0,GEL
000312,91121SJ500,ზედა ცხაურა,Subaru,Forester,Forester 22-,Suo Lun,20,80.0,GEL
000313,91121SJ440,ქვედა ცხაურა,Subaru,Forester,Forester 22-,Suo Lun,7,110.0,GEL
000314,57731SJ540,სანისლე ბუდე (RH),Subaru,Forester,Forester 22-,Suo Lun,0,30.0,GEL
000315,57731SJ550,სანისლე ბუდე (LH),Subaru,Forester,Forester 22-,Suo Lun,0,30.0,GEL
000316,59110SJ040,პადკრილნიკი (RH),Subaru,Forester,Forester 22-,Suo Lun,29,60.0,GEL
000317,59110SJ050,პადკრილნიკი (LH),Subaru,Forester,Forester 22-,Suo Lun,30,60.0,GEL
000318,57731SJ500,წინა ბამპერის საბუქსირე ხუფი,Subaru,Forester,Forester 22-,Suo Lun,16,10.0,GEL
000319,57707SJ100,ფარის სალასკა (RH),Subaru,Forester,Forester 22-,Suo Lun,63,30.0,GEL
000320,57707SJ110,ფარის სალასკა (LH),Subaru,Forester,Forester 22-,Suo Lun,43,30.0,GEL
000321,57707SJ120,კრილოს სალასკა (RH),Subaru,Forester,Forester 22-,Suo Lun,61,12.0,GEL
000322,57707SJ130,კრილოს სალასკა (LH),Subaru,Forester,Forester 22-,Suo Lun,68,12.0,GEL
000323,57705SJ040,წინა ბამპერის ქვედა შიდა ტუჩი,Subaru,Forester,Forester 22-,Suo Lun,0,50.0,GEL
000324,SB-B2016A,ცხაურა შავი,Subaru,XV,XV 16-17,Suo Lun,0,95.0,GEL
000325,84913AL130,უკანა ამრეკლი (RH),Subaru,Crosstrek,Crosstrek 18-,Suo Lun,19,50.0,GEL
000326,84913AL150,უკანა ამრეკლი (LH),Subaru,Crosstrek,Crosstrek 18-,Suo Lun,20,50.0,GEL
000327,91121FL550,ცხაურა - Jpn Type,Subaru,Crosstrek,Crosstrek 21-,Suo Lun,0,145.0,GEL
000328,57731FL860,სანისლე ბუდე (RH),Subaru,Crosstrek,Crosstrek 21-,Suo Lun,0,45.0,GEL
000329,57731FL870,სანისლე ბუდე (LH),Subaru,Crosstrek,Crosstrek 21-,Suo Lun,0,,GEL
000330,53029FL0819P,ეკრანი,Subaru,Crosstrek,Crosstrek 18-,Suo Lun,17,180.0,GEL
000331,57711FL0109P,წინა ბალკა - China Type,Subaru,Crosstrek,Crosstrek 18-,Suo Lun,0,120.0,GEL
000332,91121AN08A,ცხაურა,Subaru,Outback,Outback 20-,Suo Lun,0,180.0,GEL
000333,73210SJ000,კონდინციონერის რადიატორი,Subaru,Forester,Forester 19-,Suo Lun,283,100.0,GEL
000334,57704FL030,წინა ბამპერი,Subaru,Crosstrek,Crosstrek 21-,Suo Lun,0,,GEL
000335,SB-B2051B,ცხაურა (შავი),Subaru,Crosstrek,Crosstrek 21-,Suo Lun,0,220.0,GEL
000336,57731FL970,წინა ბამპერის ქვედა ბადე,Subaru,Crosstrek,Crosstrek 21-,Suo Lun,23,35.0,GEL
000337,86631FJ440,წყლის ავზი,Subaru,XV,XV 12-17,Suo Lun,0,60.0,GEL
000338,59110AL070,პადკრილნიკი (LH),Subaru,Outback,Outback 15-19,Suo Lun,0,80.0,GEL
000339,84501SJ000,ლედ ტუმანიკი (RH),Subaru,Forester,Forester 19-,Suo Lun,55,120.0,GEL
000340,84501SJ010,ლედ ტუმანიკი (LH),Subaru,Forester,Forester 19-,Suo Lun,50,120.0,GEL
000341,84551SJ000,უკანა ამრეკლი (RH),Subaru,Forester,Forester 19-,Suo Lun,53,30.0,GEL
000342,84551SJ030,უკანა ამრეკლი (LH),Subaru,Forester,Forester 19-,Suo Lun,64,30.0,GEL
000343,57734SJ100,წინა ბამპერის ქვედა ტუჩი სილვერი,Subaru,Forester,Forester 22-,Suo Lun,27,80.0,GEL
000344,,კონდინციონერის რადიატორი,Hyundai,Elantra,Elantra 2016,Suo Lun,0,,GEL
000345,,წყლის რადიატორი,Hyundai,Elantra,Elantra 2016,Suo Lun,0,,GEL
000346,,დიფუზორი,Hyundai,Elantra,Elantra 2016,Suo Lun,0,,GEL
000347,,წინა ფარი,Hyundai,Elantra,Elantra 2016,Suo Lun,0,,GEL
000348,,წინა ფარი,Hyundai,Elantra,Elantra 2019,Suo Lun,0,,GEL
000349,,წინა ბამპერი,Hyundai,Elantra,Elantra 2019,Suo Lun,0,,GEL
000350,,წინა ბამპერი,Hyundai,Tucson,Optima 2016,Suo Lun,0,,GEL
000352,57120SG0309P,წინა კრილო (LH),Subaru,Forester,Forester 12-18,TYG,2,75.0,GEL
000353,57120SG0209P,წინა კრილო (RH),Subaru,Forester,Forester 12-18,TYG,15,75.0,GEL
000354,57229SG0009P-PFM,კაპოტი,Subaru,Forester,Forester 12-18,TYG,22,300.0,GEL
000355,57734SJ030,წინა ბამპერის ქვედა ტუჩი შავი,Subaru,Forester,Forester 19-,TYG,79,80.0,GEL
000356,57734SJ040,წინა ბამპერის ქვედა ტუჩი Sport,Subaru,Forester,Forester 19-,TYG,43,100.0,GEL
000357,91121-SJ000,ზედა ცხაურა,Subaru,Forester,Forester 19-,TYG,20,140.0,GEL
000358,91121-SJ040,ზედა ცხაურა Sport,Subaru,Forester,Forester 19-,TYG,27,170.0,GEL
000359,91121-SJ010,ზედა ცხაურა Tou,Subaru,Forester,Forester 19-,TYG,9,170.0,GEL
000360,91121-SJ100,ქვედა ცხაურა,Subaru,Forester,Forester 19-,TYG,5,200.0,GEL
000361,91121-SJ140,ქვედა ცხაურა Sport,Subaru,Forester,Forester 19-,TYG,29,250.0,GEL
000362,91121SJ110,ქვედა ცხაურა Tou,Subaru,Forester,Forester 19-,TYG,3,250.0,GEL
000363,57120SJ0109P-PFM,წინა კრილო (LH),Subaru,Forester,Forester 19-,TYG,108,160.0,GEL
000364,57120SJ0009P-PFM,წინა კრილო (RH),Subaru,Forester,Forester 19-,TYG,98,160.0,GEL
000365,57229SJ0009P-PFM,კაპოტი,Subaru,Forester,Forester 19-,TYG,45,410.0,GEL
000366,91112SJ230,წინა კარის მოლდინგი (LH),Subaru,Forester,Forester 19-,TYG,23,140.0,GEL
000367,91112SJ220,წინა კარის მოლდინგი (RH),Subaru,Forester,Forester 19-,TYG,29,140.0,GEL
000368,91112SJ250,უკანა კარის ქვედა მოლდინგი (LH),Subaru,Forester,Forester 19-,TYG,27,100.0,GEL
000369,91112SJ240,უკანა კარის ქვედა მოლდინგი (RH),Subaru,Forester,Forester 19-,TYG,30,100.0,GEL
000370,57120FL01A9P,წინა კრილო (LH),Subaru,Impreza,Impreza 17-19,TYG,31,150.0,GEL
000371,57120FL00A9P,წინა კრილო (RH),Subaru,Impreza,Impreza 17-19,TYG,36,150.0,GEL
000372,57704AN30A,უკანა ბამპერი,Subaru,Legacy,Legacy 20-,TYG,33,350.0,GEL
000373,57704AN00A,წინა ბამპერი,Subaru,Legacy,Legacy 20-,TYG,23,400.0,GEL
000374,57120AN01A9P,წინა კრილო (LH),Subaru,Legacy,Legacy 20-,TYG,31,340.0,GEL
000375,57120AN00A9P,წინა კრილო (RH),Subaru,Legacy,Legacy 20-,TYG,28,340.0,GEL
000376,57260AN01A9P,კაპოტის პეტლი (LH),Subaru,Outback,Outback 20-,TYG,14,40.0,GEL
000377,57260AN00A9P,კაპოტის პეტლი (RH),Subaru,Outback,Outback 20-,TYG,11,40.0,GEL
000378,57704AN31A,უკანა ბამპერი,Subaru,Outback,Outback 20-,TYG,23,200.0,GEL
000379,59110AN03A,პადკრილნიკი (LH),Subaru,Outback,Outback 20-,TYG,1,60.0,GEL
000380,59110AN02A,პადკრილნიკი (RH),Subaru,Outback,Outback 20-,TYG,0,60.0,GEL
000381,57229FL0109P,კაპოტი (ალუმინი),Subaru,Crosstrek,Crosstrek 18-,TYG,29,600.0,GEL
000382,57704XC00A,წინა ბამპერი,Subaru,Ascent,Ascent 19-,TYG,35,250.0,GEL
000383,57704XC01A,უკანა ბამპერი,Subaru,Ascent,Ascent 19-,TYG,0,400.0,GEL
000384,91121XC01A,ცხაურა,Subaru,Ascent,Ascent 19-,TYG,57,200.0,GEL
000385,57731XC03A,სანისლე ბუდე Limited (LH),Subaru,Ascent,Ascent 19-,TYG,127,50.0,GEL
000386,57731XC02A,სანისლე ბუდე Limited (RH),Subaru,Ascent,Ascent 19-,TYG,116,50.0,GEL
000387,84001SG291Ch,წინა ფარი (LH),Subaru,Forester,Forester 16-18,Suo Lun,0,235.0,GEL
000388,,წინა ფარი (RH),Subaru,Forester,Forester 19-,Suo Lun,18,450.0,GEL
000389,,წინა ფარი (LH),Subaru,Forester,Forester 19-,Suo Lun,18,450.0,GEL
000390,84001AL02A,წინა ფარი (RH),Subaru,Outback,Outback 15-17,Suo Lun,0,260.0,GEL
000391,84001AL03A,წინა ფარი (LH),Subaru,Outback,Outback 15-17,Suo Lun,0,260.0,GEL
000392,84001SJ060BK,წინა ფარი Black (RH) ,Subaru,Forester,Forester 19-,Suo Lun,0,430.0,GEL
000393,84001SJ070BK,წინა ფარი Black (LH),Subaru,Forester,Forester 19-,Suo Lun,0,430.0,GEL
000394,45111FL001,წყლის რადიატორი,Subaru,Crosstrek,Crosstrek 18-,Suo Lun,250,100.0,GEL
000395,84001SG281Ch,წინა ფარი (RH),Subaru,Forester,Forester 16-18,Suo Lun,0,235.0,GEL
000396,,რულის შლეიფი,Subaru,XV,XV 12-17,AJSparts,0,120.0,GEL
000397,16546AA16A,ჰაერის ფილტრი,Subaru,Crosstrek,Crosstrek 18-,AJSparts,0,20.0,GEL
000398,28373FE000,წინა ცაბკა,Subaru,Forester,Forester 19-,AJSparts,0,140.0,GEL
000399,28373FL000,წინა ცაბკა,Subaru,Crosstrek,Crosstrek 18-,AJSparts,0,150.0,GEL
000400,28473VA011,უკანა ცაბკა,Subaru,Forester,Forester 19-,AJSparts,0,150.0,GEL
000401,28473FL040,უკანა ცაბკა,Subaru,Crosstrek,Crosstrek 18-,AJSparts,0,140.0,GEL
000402,,წინა ყუმბარა (ზბორი),Subaru,XV,XV 12-17,AJSparts,31,180.0,GEL
000403,28321SG010,წინა ყუმბარა (ზბორი),Subaru,Forester,Forester 12-18,AJSparts,0,220.0,GEL
000404,20202SG012,წინა გიტარა (LH),Subaru,Forester,Forester 12-18,AJSparts,24,140.0,GEL
000405,20202SG000,წინა გიტარა (RH),Subaru,Forester,Forester 12-18,AJSparts,0,140.0,GEL
000406,60009SJ0109P,წინა კარები (LH),Subaru,Forester,Forester 19-,Subaru,0,1800.0,GEL
000407,60009SJ0009P,წინა კარები (RH),Subaru,Forester,Forester 19-,Subaru,2,1800.0,GEL
000408,60409SJ0109P,უკანა კარები (LH),Subaru,Forester,Forester 19-,Subaru,2,1700.0,GEL
000409,60409SJ0009P,უკანა კარები (RH),Subaru,Forester,Forester 19-,Subaru,0,1700.0,GEL
000410,20250FL001,უკანა ნახევარმთვარე,Subaru,Crosstrek,Crosstrek 18-,Subaru,0,130.0,GEL
000411,60009FL0509P,წინა კარები (LH),Subaru,Crosstrek,Crosstrek 18-,Subaru,0,1500.0,GEL
000412,20420FL020,წინა სტერჟინი (RH),Subaru,Crosstrek,Crosstrek 18-,Subaru,0,60.0,GEL
000413,20420FL030,წინა სტერჟინი (LH),Subaru,Crosstrek,Crosstrek 18-,Subaru,0,60.0,GEL
000417,60409FL0519P,უკანა კარები (LH),Subaru,Crosstrek,Crosstrek 18-,Subaru,5,1350.0,GEL
000418,57731XC09A,სანისლე ბუდე ONYX (LH),Subaru,Ascent,Ascent 19-,TYG,3,90.0,GEL
000419,57731XC08A,სანისლე ბუდე ONYX (RH),Subaru,Ascent,Ascent 19-,TYG,6,90.0,GEL
000420,57731XC00A,სანისლე ბუდე (RH),Subaru,Ascent,Ascent 19-,TYG,21,50.0,GEL
000421,57731XC01A,სანისლე ბუდე (LH),Subaru,Ascent,Ascent 19-,TYG,22,50.0,GEL
000422,57711XC00A9P,წინა ბალკა,Subaru,Ascent,Ascent 19-,TYG,15,400.0,GEL
000423,53029XC00A9P,ეკრანი,Subaru,Ascent,Ascent 19-,TYG,19,340.0,GEL
000424,51231XC00A9P,ეკრანის ქვედა ძირი,Subaru,Ascent,Ascent 19-,TYG,20,80.0,GEL
000425,59110XC00A,პადკრილნიკი (RH),Subaru,Ascent,Ascent 19-,TYG,0,80.0,GEL
000426,59110XC01A,პადკრილნიკი (LH),Subaru,Ascent,Ascent 19-,TYG,0,80.0,GEL
