row,is_original_text_match,code,oem,name,brand,model,generation,manufacturer,qty,dealer_price,currency
1505,yes,001555,,კარები უკანა (LH),Subaru - Original,Crosstrek,Crosstrek 18-22,Subaru Original,0,,GEL
1506,yes,001556,,კარები უკანა (RH),Subaru - Original,Crosstrek,Crosstrek 18-22,Subaru Original,0,,GEL
1507,yes,001557,,უკანა საბარგული,Subaru - Original,Crosstrek,Crosstrek 18-22,Subaru Original,0,,GEL
1508,yes,001558,,უკანა სტოპი (LH),Subaru - Original,Crosstrek,Crosstrek 18-22,Subaru Original,0,,GEL
1509,yes,001559,,უკანა სტოპი (RH),Subaru - Original,Crosstrek,Crosstrek 18-22,Subaru Original,0,,GEL
1510,yes,001560,,დისკი,Subaru - Original,Crosstrek,Crosstrek 18-22,Subaru Original,0,,GEL
1511,yes,001561,,წინა ბამპერი ზბორი,Subaru - Original,Crosstrek,Crosstrek 18-22,Subaru Original,0,,GEL
1512,yes,001562,,ჟალუზი,Subaru - Original,Crosstrek,Crosstrek 18-22,Subaru Original,0,,GEL
1513,yes,001563,,ბაგაჟი,Subaru - Original,Crosstrek,Crosstrek 18-22,Subaru Original,0,,GEL
1514,yes,001564,,უკანა კრილო (LH),Subaru - Original,Crosstrek,Crosstrek 18-22,Subaru Original,0,,GEL
1515,yes,001565,,უკანა კრილო (RH),Subaru - Original,Crosstrek,Crosstrek 18-22,Subaru Original,0,,GEL
1516,yes,001566,,კაპოტი,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1517,yes,001567,,ცხაურა,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1518,yes,001568,,წინა კრილო (LH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1519,yes,001569,,წინა კრილო (RH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1520,yes,001570,,წინა ბამპერი,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1521,yes,001571,,ფარი (LH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1522,yes,001572,,ფარი (RH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1523,yes,001573,,სარკე (LH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1524,yes,001574,,სარკე (RH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1525,yes,001575,,რადიატორების ზბორი,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1526,yes,001576,,ეკრანი,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1527,yes,001577,,ლანჟერონი (LH) ,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1528,yes,001578,,ლანჟერონი (RH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1529,yes,001579,,გიტარა (LH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1530,yes,001580,,გიტარა (RH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1531,yes,001581,,ტორპედო,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1532,yes,001582,,რულის აირბაგი,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1533,yes,001583,,მუხლის აირბაგი,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1534,yes,001584,,ჭერის აირბაგი (LH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1535,yes,001585,,ჭერის აირბაგი (RH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1536,yes,001586,,უკანა ტრავერსი,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1537,yes,001587,,წინა ყუმბარა,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1538,yes,001588,,ძრავი,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1539,yes,001589,,კარობკა,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1540,yes,001590,,წინა ამორტიზატორი (LH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1541,yes,001591,,წინა ამორტიზატორი (RH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1542,yes,001592,,წინა ცაბკა (LH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1543,yes,001593,,წინა ცაბკა (RH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1544,yes,001594,,წინა ბალკა,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1545,yes,001595,,რულავოი,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1546,yes,001596,,კარები წინა (LH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1547,yes,001597,,კარები წინა (RH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1548,yes,001598,,კარები უკანა (LH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1549,yes,001599,,კარები უკანა (RH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1550,yes,001600,,უკანა საბარგული,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1551,yes,001601,,უკანა სტოპი (LH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1552,yes,001602,,უკანა სტოპი (RH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1553,yes,001603,,დისკი,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1554,yes,001604,,წინა ბამპერი ზბორი,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1555,yes,001605,,ჟალუზი,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1556,yes,001606,,ბაგაჟი,Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1557,yes,001607,,უკანა კრილო (LH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1558,yes,001608,,უკანა კრილო (RH),Subaru - Original,Crosstrek,Crosstrek 23-,Subaru Original,0,,GEL
1559,yes,001609,,კაპოტი,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1560,yes,001610,,ცხაურა,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1561,yes,001611,,წინა კრილო (LH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1562,yes,001612,,წინა კრილო (RH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1563,yes,001613,,წინა ბამპერი,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1564,yes,001614,,ფარი (LH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1565,yes,001615,,ფარი (RH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1566,yes,001616,,სარკე (LH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1567,yes,001617,,სარკე (RH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1568,yes,001618,,რადიატორების ზბორი,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1569,yes,001619,,ეკრანი,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1570,yes,001620,,ლანჟერონი (LH) ,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1571,yes,001621,,ლანჟერონი (RH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1572,yes,001622,,გიტარა (LH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1573,yes,001623,,გიტარა (RH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1574,yes,001624,,ტორპედო,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1575,yes,001625,,რულის აირბაგი,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1576,yes,001626,,მუხლის აირბაგი,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1577,yes,001627,,ჭერის აირბაგი (LH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1578,yes,001628,,ჭერის აირბაგი (RH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1579,yes,001629,,უკანა ტრავერსი,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1580,yes,001630,,წინა ყუმბარა,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1581,yes,001631,,ძრავი,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1582,yes,001632,,კარობკა,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1583,yes,001633,,წინა ამორტიზატორი (LH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1584,yes,001634,,წინა ამორტიზატორი (RH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1585,yes,001635,,წინა ცაბკა (LH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1586,yes,001636,,წინა ცაბკა (RH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1587,yes,001637,,წინა ბალკა,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1588,yes,001638,,რულავოი,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1589,yes,001639,,კარები წინა (LH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1590,yes,001640,,კარები წინა (RH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1591,yes,001641,,კარები უკანა (LH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1592,yes,001642,,კარები უკანა (RH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1593,yes,001643,,უკანა საბარგული,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1594,yes,001644,,უკანა სტოპი (LH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1595,yes,001645,,უკანა სტოპი (RH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1596,yes,001646,,დისკი,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1597,yes,001647,,წინა ბამპერი ზბორი,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1598,yes,001648,,ჟალუზი,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1599,yes,001649,,ბაგაჟი,Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1600,yes,001650,,უკანა კრილო (LH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1601,yes,001651,,უკანა კრილო (RH),Subaru - Original,Forester,Forester 13-18,Subaru Original,0,,GEL
1602,yes,001652,,კაპოტი,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1603,yes,001653,,ცხაურა,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1604,yes,001654,,წინა კრილო (LH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1605,yes,001655,,წინა კრილო (RH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1606,yes,001656,,წინა ბამპერი,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1607,yes,001657,,ფარი (LH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1608,yes,001658,,ფარი (RH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1609,yes,001659,,სარკე (LH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1610,yes,001660,,სარკე (RH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1611,yes,001661,,რადიატორების ზბორი,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1612,yes,001662,,ეკრანი,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1613,yes,001663,,ლანჟერონი (LH) ,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1614,yes,001664,,ლანჟერონი (RH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1615,yes,001665,,გიტარა (LH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1616,yes,001666,,გიტარა (RH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1617,yes,001667,,ტორპედო,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1618,yes,001668,,რულის აირბაგი,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1619,yes,001669,,მუხლის აირბაგი,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1620,yes,001670,,ჭერის აირბაგი (LH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1621,yes,001671,,ჭერის აირბაგი (RH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1622,yes,001672,,უკანა ტრავერსი,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1623,yes,001673,,წინა ყუმბარა,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1624,yes,001674,,ძრავი,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1625,yes,001675,,კარობკა,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1626,yes,001676,,წინა ამორტიზატორი (LH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1627,yes,001677,,წინა ამორტიზატორი (RH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1628,yes,001678,,წინა ცაბკა (LH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1629,yes,001679,,წინა ცაბკა (RH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1630,yes,001680,,წინა ბალკა,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1631,yes,001681,,რულავოი,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1632,yes,001682,,კარები წინა (LH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1633,yes,001683,,კარები წინა (RH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1634,yes,001684,,კარები უკანა (LH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1635,yes,001685,,კარები უკანა (RH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1636,yes,001686,,უკანა საბარგული,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1637,yes,001687,,უკანა სტოპი (LH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1638,yes,001688,,უკანა სტოპი (RH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1639,yes,001689,,დისკი,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1640,yes,001690,,წინა ბამპერი ზბორი,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1641,yes,001691,,ჟალუზი,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1642,yes,001692,,ბაგაჟი,Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1643,yes,001693,,უკანა კრილო (LH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1644,yes,001694,,უკანა კრილო (RH),Subaru - Original,Forester,Forester 19-22,Subaru Original,0,,GEL
1645,yes,001695,,კაპოტი,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1646,yes,001696,,ცხაურა,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1647,yes,001697,,წინა კრილო (LH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1648,yes,001698,,წინა კრილო (RH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1649,yes,001699,,წინა ბამპერი,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1650,yes,001700,,ფარი (LH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1651,yes,001701,,ფარი (RH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1652,yes,001702,,სარკე (LH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1653,yes,001703,,სარკე (RH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1654,yes,001704,,რადიატორების ზბორი,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1655,yes,001705,,ეკრანი,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1656,yes,001706,,ლანჟერონი (LH) ,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1657,yes,001707,,ლანჟერონი (RH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1658,yes,001708,,გიტარა (LH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1659,yes,001709,,გიტარა (RH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1660,yes,001710,,ტორპედო,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1661,yes,001711,,რულის აირბაგი,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1662,yes,001712,,მუხლის აირბაგი,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1663,yes,001713,,ჭერის აირბაგი (LH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1664,yes,001714,,ჭერის აირბაგი (RH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1665,yes,001715,,უკანა ტრავერსი,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1666,yes,001716,,წინა ყუმბარა,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1667,yes,001717,,ძრავი,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1668,yes,001718,,კარობკა,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1669,yes,001719,,წინა ამორტიზატორი (LH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1670,yes,001720,,წინა ამორტიზატორი (RH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1671,yes,001721,,წინა ცაბკა (LH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1672,yes,001722,,წინა ცაბკა (RH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1673,yes,001723,,წინა ბალკა,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1674,yes,001724,,რულავოი,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1675,yes,001725,,კარები წინა (LH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1676,yes,001726,,კარები წინა (RH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1677,yes,001727,,კარები უკანა (LH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1678,yes,001728,,კარები უკანა (RH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1679,yes,001729,,უკანა საბარგული,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1680,yes,001730,,უკანა სტოპი (LH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1681,yes,001731,,უკანა სტოპი (RH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1682,yes,001732,,დისკი,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1683,yes,001733,,წინა ბამპერი ზბორი,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1684,yes,001734,,ჟალუზი,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1685,yes,001735,,ბაგაჟი,Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1686,yes,001736,,უკანა კრილო (LH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1687,yes,001737,,უკანა კრილო (RH),Subaru - Original,Outback,Outback 15-19,Subaru Original,0,,GEL
1688,yes,001738,,კაპოტი,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1689,yes,001739,,ცხაურა,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1690,yes,001740,,წინა კრილო (LH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1691,yes,001741,,წინა კრილო (RH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1692,yes,001742,,წინა ბამპერი,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1693,yes,001743,,ფარი (LH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1694,yes,001744,,ფარი (RH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1695,yes,001745,,სარკე (LH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1696,yes,001746,,სარკე (RH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1697,yes,001747,,რადიატორების ზბორი,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1698,yes,001748,,ეკრანი,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1699,yes,001749,,ლანჟერონი (LH) ,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1700,yes,001750,,ლანჟერონი (RH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1701,yes,001751,,გიტარა (LH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1702,yes,001752,,გიტარა (RH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1703,yes,001753,,ტორპედო,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1704,yes,001754,,რულის აირბაგი,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1705,yes,001755,,მუხლის აირბაგი,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1706,yes,001756,,ჭერის აირბაგი (LH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1707,yes,001757,,ჭერის აირბაგი (RH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1708,yes,001758,,უკანა ტრავერსი,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1709,yes,001759,,წინა ყუმბარა,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1710,yes,001760,,ძრავი,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1711,yes,001761,,კარობკა,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1712,yes,001762,,წინა ამორტიზატორი (LH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1713,yes,001763,,წინა ამორტიზატორი (RH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1714,yes,001764,,წინა ცაბკა (LH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1715,yes,001765,,წინა ცაბკა (RH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1716,yes,001766,,წინა ბალკა,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1717,yes,001767,,რულავოი,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1718,yes,001768,,კარები წინა (LH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1719,yes,001769,,კარები წინა (RH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1720,yes,001770,,კარები უკანა (LH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1721,yes,001771,,კარები უკანა (RH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1722,yes,001772,,უკანა საბარგული,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1723,yes,001773,,უკანა სტოპი (LH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1724,yes,001774,,უკანა სტოპი (RH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1725,yes,001775,,დისკი,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1726,yes,001776,,წინა ბამპერი ზბორი,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1727,yes,001777,,ჟალუზი,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1728,yes,001778,,ბაგაჟი,Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1729,yes,001779,,უკანა კრილო (LH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1730,yes,001780,,უკანა კრილო (RH),Subaru - Original,Outback,Outback 20-22,Subaru Original,0,,GEL
1731,yes,001781,,კაპოტი,Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1732,yes,001782,,ცხაურა,Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1733,yes,001783,,წინა კრილო (LH),Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1734,yes,001784,,წინა კრილო (RH),Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1735,yes,001785,,წინა ბამპერი,Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1736,yes,001786,,ფარი (LH),Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1737,yes,001787,,ფარი (RH),Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1738,yes,001788,,სარკე (LH),Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1739,yes,001789,,სარკე (RH),Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1740,yes,001790,,რადიატორების ზბორი,Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1741,yes,001791,,ეკრანი,Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1742,yes,001792,,ლანჟერონი (LH) ,Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1743,yes,001793,,ლანჟერონი (RH),Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1744,yes,001794,,გიტარა (LH),Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1745,yes,001795,,გიტარა (RH),Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1746,yes,001796,,ტორპედო,Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1747,yes,001797,,რულის აირბაგი,Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1748,yes,001798,,მუხლის აირბაგი,Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1749,yes,001799,,ჭერის აირბაგი (LH),Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1750,yes,001800,,ჭერის აირბაგი (RH),Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1751,yes,001801,,უკანა ტრავერსი,Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1752,yes,001802,,წინა ყუმბარა,Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1753,yes,001803,,ძრავი,Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1754,yes,001804,,კარობკა,Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1755,yes,001805,,წინა ამორტიზატორი (LH),Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
1756,yes,001806,,წინა ამორტიზატორი (RH),Subaru - Original,Outback,Outback 23,Subaru Original,0,,GEL
