row,is_original_text_match,code,oem,name,brand,model,generation,manufacturer,qty,dealer_price,currency
912,no,002453,28373FL010,წინა ცაბკა,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,265,100.0,GEL
913,no,002454,28373VC000,წინა ცაბკა,Subaru,Forester,Forester 19-,JPN Parts,275,110.0,GEL
914,no,002455,28391FJ020,წინა გარე ყუმბარა,Subaru,XV,XV 16-17,JPN Parts,69,75.0,GEL
915,no,002456,28321FJ020,წინა ყუმბარა ზბორში,Subaru,XV,XV 16-17,JPN Parts,295,200.0,GEL
916,no,002457,28321SG010,წინა ყუმბარა ზბორში,Subaru,Forester,Forester 12-18,JPN Parts,246,180.0,GEL
917,no,002458,28321AL010,წინა ყუმბარა ზბორში,Subaru,Outback,Outback 15-17,JPN Parts,84,200.0,GEL
918,no,002459,17G807568B,უკანა ბამპერის სპოილერი,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,5,90.0,GEL
919,no,002460,17G807241,წინა ბამპერის საბუქსირე,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,74,10.0,GEL
920,no,002461,17G853331A,წინა ბამპერის წარბი (LH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,40,25.0,GEL
921,no,002462,17G853332A,წინა ბამპერის წარბი (RH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,20,25.0,GEL
922,no,002466,17G853723B,წინა ბამპერის დამჭერი (LH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,23,30.0,GEL
923,no,002467,17G853724B,წინა ბამპერის დამჭერი (RH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,22,30.0,GEL
924,no,002468,17G853665D,სანისლე ბუდე ღია (LH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,59,25.0,GEL
925,no,002469,17G853666D,სანისლე ბუდე ღია (RH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,67,25.0,GEL
926,no,002472,17G941055,სანისლე ფარი (LH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,50,55.0,GEL
927,no,002473,17G941056,სანისლე ფარი (RH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,54,55.0,GEL
928,no,002475,17G807417C,უკანა ბამპერი,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,5,120.0,GEL
929,no,002476,,კაპოტის პეტლი (LH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,141,16.0,GEL
930,no,002477,,კაპოტის პეტლი (RH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,145,16.0,GEL
931,no,002478,5QM121203L,ვინტილატორის ჩარჩო,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,73,25.0,GEL
932,no,002479,17a845026D,უკანა კარი (RH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,19,300.0,GEL
933,no,002481,17G823361,კაპოტის ჯოხი,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,22,25.0,GEL
934,no,002483,06L21012A,წყლის პომპის ზბორი,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,21,90.0,GEL
935,no,002484,57120VC0209P,წინა კრილო ალუმინი (RH),Subaru,WRX,WRX 2022-,TYG,8,530.0,GEL
936,no,002485,57229VC0009P,კაპოტი (ალუმინი),Subaru,WRX,WRX 2022-,TYG,1,1200.0,GEL
937,no,002486,84281FG000,უკანა ამრეკლი (RH),Subaru,XV,XV 12-17,Suo Lun,29,15.0,GEL
938,no,002487,84281FG010,უკანა ამრეკლი (LH),Subaru,XV,XV 12-17,Suo Lun,29,15.0,GEL
939,no,002490,57707AN440,უკანა სტოპის სალასკა (RH),Subaru,Outback,Outback 20-,Suo Lun,14,25.0,GEL
940,no,002491,57707AN450,უკანა სტოპის სალასკა (LH),Subaru,Outback,Outback 20-,Suo Lun,7,25.0,GEL
941,no,002492,91121AN29A,ცხაურა (WILDERNESS),Subaru,Outback,Outback 23-,Suo Lun,11,230.0,GEL
942,no,002495,57731FN170,საბუქსირე ხუფი,Subaru,Impreza,Impreza 24-,Suo Lun,1,10.0,GEL
943,no,002496,57707FN111,წინა კრილოს სალასკა (LH),Subaru,Impreza,Impreza 24-,Suo Lun,6,20.0,GEL
944,no,002497,57707FN101,წინა კრილოს სალასკა (RH),Subaru,Impreza,Impreza 24-,Suo Lun,7,20.0,GEL
945,no,002498,57707AN23A,წინა ფარის სალასკა (LH),Subaru,Outback,Outback 23-,Suo Lun,40,40.0,GEL
946,no,002499,57707AN16A,წინა ფარის სალასკა (RH),Subaru,Outback,Outback 23-,Suo Lun,41,40.0,GEL
947,no,002500,91112AN79A,უკანა კრილოს მოლდინგი (LH),Subaru,Outback,Outback 23-,Suo Lun,17,75.0,GEL
948,no,002501,91112AN78A,უკანა კრილოს მოლდინგი (RH),Subaru,Outback,Outback 23-,Suo Lun,20,75.0,GEL
949,no,002502,57731FN130,სანისლე ბუდე (LH),Subaru,Impreza,Impreza 24-,Suo Lun,3,80.0,GEL
950,no,002503,57731FN120,სანისლე ბუდე (RH),Subaru,Impreza,Impreza 24-,Suo Lun,3,80.0,GEL
951,no,002507,,ცხაურის სამაგრი,Subaru,Ascent,Ascent 19-,Suo Lun,58,80.0,GEL
952,no,002508,MODIFIED,სანისლე ბუდე (RH) (შავი),Subaru,Ascent,Ascent 19-,Suo Lun,4,40.0,GEL
953,no,002509,MODIFIED,სანისლე ბუდე (LH) (შავი),Subaru,Ascent,Ascent 19-,Suo Lun,7,40.0,GEL
954,no,002510,57731XC15A,სანისლე ბუდე ღია (LH),Subaru,Ascent,Ascent 23-,Suo Lun,1,60.0,GEL
955,no,002512,57707XC12A,წინა კრილოს სალასკა (LH),Subaru,Ascent,Ascent 23-,Suo Lun,28,10.0,GEL
956,no,002513,57707XC11A,წინა კრილოს სალასკა (RH),Subaru,Ascent,Ascent 23-,Suo Lun,27,10.0,GEL
957,no,002514,91121FN100,ცხაურა,Subaru,Impreza,Impreza 24-,Suo Lun,2,150.0,GEL
958,no,002515,,უკანა ბამპერის ზაგლუშკა,Subaru,Ascent,Ascent 19-,Suo Lun,44,65.0,GEL
959,no,002516,46012XC00A,ჰაერის მიმართველი,Subaru,Ascent,Ascent 19-,Suo Lun,37,45.0,GEL
960,no,002517,57704SJ021,წინა ბამპერი,Subaru,Forester,Forester 22-,Suo Lun,20,230.0,GEL
961,no,002580,,SAE 5W-20 OE (1ლ) სინთეთური ძრავის ზეთი Synthetic Motor Oil,ზეთები,ზეთები,,Amsoil,82,,GEL
962,no,002581,57707FJ090,უკანა სტოპის სალასკა (LH),Subaru,XV,XV 12-17,TYG,4,20.0,GEL
963,no,002582,57707FJ080,უკანა სტოპის სალასკა (RH),Subaru,XV,XV 12-17,TYG,5,20.0,GEL
964,no,002584,5Q0121251G,წყლის რადიატორი 1.4 ტურბო,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,338,80.0,GEL
965,no,002585,45111XC00A,წყლის რადიატორი,Subaru,Ascent,Ascent 19-,Suo Lun,158,130.0,GEL
966,no,002587,84001FN000,წინა ფარი (LH) Premium,Subaru,Crosstrek,Crosstrek 24-,Suo Lun,11,900.0,GEL
967,no,002588,84001FN010,წინა ფარი (RH) Premium,Subaru,Crosstrek,Crosstrek 24-,Suo Lun,10,900.0,GEL
968,no,002593,84201FN01A,უკანა სტოპი (LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,20,250.0,GEL
969,no,002594,84201FN00A,უკანა სტოპი (RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,18,250.0,GEL
970,no,002595,84281FN00A,უკანა ამრეკლი (RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,34,40.0,GEL
971,no,002596,84281FN01A,უკანა ამრეკლი (LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,33,40.0,GEL
972,no,002597,84912XC07A,საბარგულის სტოპი (LH),Subaru,Ascent,Ascent 23-,Suo Lun,6,150.0,GEL
973,no,002598,84912XC06A,საბარგულის სტოპი (RH),Subaru,Ascent,Ascent 23-,Suo Lun,7,150.0,GEL
974,no,002599,57707AN27A,წინა კრილოს სალასკა (LH),Subaru,Outback,Outback 23-,Suo Lun,7,20.0,GEL
975,no,002601,57707AN26A,წინა კრილოს სალასკა (RH),Subaru,Outback,Outback 23-,Suo Lun,2,20.0,GEL
976,no,002603,57711XC00A9P,წინა ბალკა,Subaru,Ascent,Ascent 19-,Suo Lun,1,230.0,GEL
977,no,002604,57731FN160,ქვედა ბადე,Subaru,Impreza,Impreza 24-,Suo Lun,5,100.0,GEL
978,no,002605,53029FN01A9P,ეკრანი ზბორი,Subaru,Crosstrek,Crosstrek 24-,Suo Lun,17,300.0,GEL
979,no,002606,91111SJ410,ბაგაჟის მოლდინგი,Subaru,Forester,Forester 19-,Suo Lun,18,150.0,GEL
980,no,002608,57707SJ210,წინა ფარის სალასკა (LH) Wild,Subaru,Forester,Forester 22-,Suo Lun,13,60.0,GEL
981,no,002609,57707SJ200,წინა ფარის სალასკა (RH) Wild,Subaru,Forester,Forester 22-,Suo Lun,23,60.0,GEL
982,no,002610,57705FN40A,ბამპერის სამაგრი რკინა,Subaru,Crosstrek,Crosstrek 24-,Suo Lun,6,120.0,GEL
983,no,002611,57734SJ350,უკანა ბამპერის ტუჩი (Wild),Subaru,Forester,Forester 22-,Suo Lun,8,120.0,GEL
984,no,002612,57704SJ030,წინა ბამპერი - Wilderness,Subaru,Forester,Forester 22-,Suo Lun,10,350.0,GEL
985,no,002613,45122XC00A,ვინტილატორის ზბორი,Subaru,Ascent,Ascent 19-,Suo Lun,39,340.0,GEL
986,no,002614,45131AN00A,ვინტილატორის ზბორი,Subaru,Outback,Outback 20-,Suo Lun,51,350.0,GEL
987,no,002615,45122AN01A,ვინტილატორის ზბორი (Turbo),Subaru,Outback,Outback 20-,Suo Lun,35,490.0,GEL
988,no,002616,17G853671C,წინა ბამპერის ქვედა ბადე,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,9,40.0,GEL
989,no,002619,L5QD121407,რაშირიწელი,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,107,28.0,GEL
990,no,002620,17G853653,ცხაურა R Line,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,7,80.0,GEL
991,no,002621,16D807261,სანისლე ფარის ჩარჩო (LH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,38,13.0,GEL
992,no,002622,16D807262,სანისლე ფარის ჩარჩო (RH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,38,13.0,GEL
993,no,002623,,ჰაერის შუა შემშვები,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,55,15.0,GEL
994,no,002624,5C6807233A,სანისლე ბუდის წარბი (LH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,72,8.0,GEL
995,no,002625,5C6807233B,სანისლე ბუდის წარბი (RH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,68,8.0,GEL
996,no,002626,57120FN11A9PPFM,წინა კრილო (LH),Subaru,Crosstrek,Crosstrek 24-,TYG,12,300.0,GEL
997,no,002964,57704FN30A,წინა ბამპერი (Wild),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,10,310.0,GEL
998,no,002965,57704SL000,წინა ბამპერი,Subaru,Forester,Forester 25-,Suo Lun,22,330.0,GEL
999,no,002966,,უკანა სტოპი (RH),Subaru,Outback,Outback 15-19,Suo Lun,20,225.0,GEL
1000,no,002968,,უკანა სტოპი (LH),Subaru,Outback,Outback 15-19,Suo Lun,19,225.0,GEL
1001,no,002970,57731AL02A,წინა ბამპერის ქვედა ბადე,Subaru,Legacy,Legacy 15-19,Suo Lun,26,35.0,GEL
1002,no,002971,91112SJ610,წინა კრილოს მოლდინგი - Wild (LH),Subaru,Forester,Forester 22-,Suo Lun,12,145.0,GEL
1003,no,002972,91112SJ600,წინა კრილოს მოლდინგი - Wild (RH),Subaru,Forester,Forester 22-,Suo Lun,18,145.0,GEL
1004,no,002973,57707SJ150,წინა კრილოს სალასკა - Wild (LH),Subaru,Forester,Forester 22-,Suo Lun,5,10.0,GEL
1005,no,002974,57707SJ140,წინა კრილოს სალასკა - Wild (RH),Subaru,Forester,Forester 22-,Suo Lun,8,10.0,GEL
1006,no,002975,57707SL010,წინა ფარის სალასკა (LH),Subaru,Forester,Forester 25-,Suo Lun,35,40.0,GEL
1007,no,002976,57707SL000,წინა ფარის სალასკა (RH),Subaru,Forester,Forester 25-,Suo Lun,41,40.0,GEL
1008,no,002977,91112SJ670,უკანა კარის მოლდინგი - Wild (LH),Subaru,Forester,Forester 22-,Suo Lun,16,120.0,GEL
1009,no,002978,91112SJ660,უკანა კარის მოლდინგი - Wild (RH),Subaru,Forester,Forester 22-,Suo Lun,20,120.0,GEL
1010,no,002979,57707SL030,წინა კრილოს სალასკა (LH),Subaru,Forester,Forester 25-,Suo Lun,39,25.0,GEL
1011,no,002980,57707SL020,წინა კრილოს სალასკა (RH),Subaru,Forester,Forester 25-,Suo Lun,42,25.0,GEL
1012,no,002981,91111SL620,ბაგაჟის მოლდინგი,Subaru,Forester,Forester 25-,Suo Lun,19,120.0,GEL
1013,no,002982,91423SL010,ლაბავოის სამკუთხედი (LH),Subaru,Forester,Forester 25-,Suo Lun,28,55.0,GEL
1014,no,002983,91423SL000,ლაბავოის სამკუთხედი (RH),Subaru,Forester,Forester 25-,Suo Lun,29,55.0,GEL
1015,no,002984,57707SL040,წინა ბამპერის ქვედა სამაგრი,Subaru,Forester,Forester 25-,Suo Lun,16,140.0,GEL
1016,no,002986,57734SL010,წინა ბამპერის ქვედა ტუჩი (Limited),Subaru,Forester,Forester 25-,Suo Lun,7,170.0,GEL
1017,no,002987,57734SL020,წინა ბამპერის ქვედა ტუჩი (Touring),Subaru,Forester,Forester 25-,Suo Lun,10,170.0,GEL
1018,no,002988,57734SL030,წინა ბამპერის ქვედა ტუჩი (Sport),Subaru,Forester,Forester 25-,Suo Lun,8,170.0,GEL
1019,no,002989,57734SL510,უკანა ბამპერის ქვედა ტუჩი (Limited),Subaru,Forester,Forester 25-,Suo Lun,6,150.0,GEL
1020,no,002990,57734SL520,უკანა ბამპერის ქვედა ტუჩი (Touring),Subaru,Forester,Forester 25-,Suo Lun,10,150.0,GEL
1021,no,002991,57734SL530,უკანა ბამპერის ქვედა ტუჩი (Sport),Subaru,Forester,Forester 25-,Suo Lun,8,145.0,GEL
1022,no,002992,91112SJ690,უკანა კრილოს მოლდინგი - Wild (LH),Subaru,Forester,Forester 22-,Suo Lun,16,120.0,GEL
1023,no,002993,91112SJ680,უკანა კრილოს მოლდინგი - Wild (RH),Subaru,Forester,Forester 22-,Suo Lun,17,120.0,GEL
1024,no,002994,57731SL010,სანისლე ბუდე (LH),Subaru,Forester,Forester 25-,Suo Lun,16,20.0,GEL
1025,no,002995,57731SL020,სანისლე ბუდე (RH),Subaru,Forester,Forester 25-,Suo Lun,16,20.0,GEL
1026,no,002996,57707SL510,უკანა კრილოს სალასკა (LH),Subaru,Forester,Forester 25-,Suo Lun,28,20.0,GEL
1027,no,002997,57707SL500,უკანა კრილოს სალასკა (RH),Subaru,Forester,Forester 25-,Suo Lun,30,20.0,GEL
1028,no,002998,57707SL530,უკანა სტოპის სალასკა (LH),Subaru,Forester,Forester 25-,Suo Lun,29,20.0,GEL
1029,no,002999,57707SL520,უკანა სტოპის სალასკა (RH),Subaru,Forester,Forester 25-,Suo Lun,30,20.0,GEL
1030,no,003028,83A823029PFM,კაპოტი,Audi,Q3,Q-3 '19-,TYG,5,750.0,GEL
1031,no,003029,83A821021,კრილო (LH),Audi,Q3,Q-3 '19-,TYG,5,380.0,GEL
1032,no,003030,83A821022,კრილო (RH),Audi,Q3,Q-3 '19-,TYG,5,380.0,GEL
1033,no,003031,4M0823029A,კაპოტი (ალუმინი),Audi,Q7,Q-7 '16-'19,TYG,5,1400.0,GEL
1034,no,003032,4M0823029PFM,კაპოტი,Audi,Q7,Q-7 '16-'19,TYG,5,1100.0,GEL
1035,no,003033,60211TLAA00ZZ,კრილო (RH),Honda,CRV,CR-V '17-'22,TYG,10,80.0,GEL
1036,no,003034,60261TLAA00ZZ,კრილო (LH),Honda,CRV,CR-V '17-'22,TYG,8,80.0,GEL
1037,no,003035,538020A010,წინა კრილო (LH),Toyota,Corolla Cross,CORLA CROS '22-,TYG,4,90.0,GEL
1038,no,003036,LJ6Z-16006-C,კრილო (LH),Ford,Escape,ESCP '20-,TYG,5,150.0,GEL
1039,no,003037,LJ6Z-16005-A,კრილო (RH),Ford,Escape,ESCP '20-,TYG,5,150.0,GEL
1040,no,003038,538020E020,კრილო (LH),Lexus,RX,RX350/450H '16-,TYG,10,85.0,GEL
1041,no,003039,538110E230,კრილო - ალუმინი (RH),Lexus,RX,RX350 '23-,TYG,10,500.0,GEL
1042,no,003040,538120E190,კრილო - ალუმინი (LH),Lexus,RX,RX350 '23-,TYG,10,500.0,GEL
1043,no,003041,5900A739,კაპოტი,Mitsubishi,Outlander,OUTLNDR '15-,TYG,10,470.0,GEL
1044,no,003065,DGH951W30,წინა კრილოს მოლდინგი (LH),Mazda,CX30,CX.30 '20-,TYG,2,100.0,GEL
1045,no,003066,DGH951W20,წინა კრილოს მოლდინგი (RH),Mazda,CX30,CX.30 '20-,TYG,3,100.0,GEL
1046,no,003068,51777294373,წინა კრილოს მოლდინგი (LH),BMW,X5,X.5. (F15) '14-,TYG,10,80.0,GEL
1047,no,003069,51777294374,წინა კრილოს მოლდინგი (RH),BMW,X5,X.5. (F15) '14-,TYG,10,80.0,GEL
1048,no,003070,51647326554,ჰაერის ზედა შემშვები,BMW,X5,X.5. (F15) (M SPORT LINE) '14-,TYG,20,50.0,GEL
1049,no,003071,41007381758,კაპოტი (ალუმინი),BMW,X5,X.5. '14-'18/X.6. '15-,TYG,9,1200.0,GEL
1050,no,003072,BDTS53110A,ეკრანი,Mazda,CX30,3./CX.30 '19- SDN W/O CYL,TYG,8,160.0,GEL
1051,no,003073,756020A040,წინა კრილოს მოლდინგი (LH),Toyota,Corolla Cross,CORLA CROS '22-,TYG,9,180.0,GEL
1052,no,003074,521130A908,წინა ბამპერი (LH),Toyota,Corolla Cross,CORLA CROS '22- USA TYPE,TYG,8,155.0,GEL
1053,no,003075,521120A908,წინა ბამპერი (RH),Toyota,Corolla Cross,CORLA CROS '22- USA TYPE,TYG,8,155.0,GEL
1054,no,003076,521660A905,უკანა ბამპერი (LH),Toyota,Corolla Cross,CORLA CROS '22- USA TYPE,TYG,5,220.0,GEL
1055,no,003077,521650A905,უკანა ბამპერი (RH),Toyota,Corolla Cross,CORLA CROS '22- USA TYPE,TYG,5,220.0,GEL
1056,no,003091,41007930972,კრილო - ალუმინი (RH),BMW,X3,X.3. '18-,TYG,10,300.0,GEL
1057,no,003092,41007930973,კრილო - ალუმინი (LH),BMW,X3,X.3. '18-,TYG,10,300.0,GEL
1058,no,003093,41007492364,კრილო (RH) (ალუმინი),BMW,X5,X.5. '19-,TYG,15,480.0,GEL
1059,no,003094,41007492363,კრილო (LH) (ალუმინი),BMW,X5,X.5. '19-,TYG,14,480.0,GEL
1060,no,003095,41007933471,კრილო (LH) (ალუმინი),BMW,X7,X.7. '19-,TYG,1,700.0,GEL
1061,no,003096,4K0821106B,კრილო ალუმინი (RH),Audi,A6,A-6 '19-,TYG,10,260.0,GEL
1062,no,003097,4K0821105B,კრილო ალუმინი (LH),Audi,A6,A-6 '19-,TYG,10,260.0,GEL
1063,no,003098,60100TVAA00ZZPFM,კაპოტი,Honda,Accord,ACOD '18-'22,TYG,10,300.0,GEL
1064,no,003099,60100TLAA00ZZ,კაპოტი,Honda,CRV,CRV '17-,TYG,9,220.0,GEL
1065,no,003100,602103A0A00ZZ,კრილო (RH),Honda,CRV,CRV '23-,TYG,9,110.0,GEL
1066,no,003101,602603A0A00ZZ,კრილო (LH),Honda,CRV,CRV '23-,TYG,10,110.0,GEL
1067,no,003102,2548809300-PFM,კრილო (LH),Mercedes,GLC,G.L.C '23-,TYG,4,315.0,GEL
1068,no,003103,2548809400-PFM,კრილო (RH),Mercedes,GLC,G.L.C '23-,TYG,5,315.0,GEL
1069,no,003104,2138800018,კრილო - ალუმინი (RH),Mercedes,E-Class,E-CLAS '16-,TYG,5,350.0,GEL
1070,no,003105,1081390E0C,კაპოტი (ალუმინი),Tesla,Model 3,MDL-3 '17-'23,TYG,5,1000.0,GEL
1071,no,003106,1499370E0A,კაპოტი - ალუმინი,Tesla,Model Y,MDL-Y '20-,TYG,5,920.0,GEL
1072,no,003123,DFR556140,პადკრილნიკი (LH),Mazda,CX30,CX.30 '20-,TYG,7,80.0,GEL
1073,no,003124,DFR556130,პადკრილნიკი (RH),Mazda,CX30,CX.30 '20-,TYG,8,80.0,GEL
1074,no,003125,DGJ167480PFM,წყლის ავზის ზბორი,Mazda,CX30,CX.30 '20-,TYG,3,140.0,GEL
1075,no,003126,KB7W56140C,პადკრილნიკი (LH),Mazda,CX5,CX-5 '17-'21,TYG,7,40.0,GEL
1076,no,003127,KB7W56130C,პადკრილნიკი (RH),Mazda,CX5,CX-5 '17-'21,TYG,8,40.0,GEL
1077,no,003128,KSD4-50-032A,წინა ქვედა ბამპერი,Mazda,CX5,CX-5 '22-,TYG,5,310.0,GEL
1078,no,003129,521110A905,წინა ბამპერის ქვედა ტუჩი,Toyota,Corolla Cross,CORLA CROS '22- USA TYPE,TYG,8,100.0,GEL
1079,no,003130,521510A905,უკანა ბამპერის მოლდინგი,Toyota,Corolla Cross,CORLA CROS '22- USA TYPE,TYG,4,135.0,GEL
1080,no,003131,521290A060,წინა ბამპერი,Toyota,Corolla Cross,CORLA CROS '22- USA TYPE,TYG,8,150.0,GEL
1081,no,003133,80A823029STL-PFM,კაპოტი,Audi,Q5,Q-5 '18-'20,TYG,10,530.0,GEL
1082,no,003137,6021030AA00ZZ,წინა კრილო (RH),Honda,Accord,ACOD '23-,TYG,8,310.0,GEL
1083,no,003138,6026030AA00ZZ,წინა კრილო (LH),Honda,Accord,ACOD '23-,TYG,9,310.0,GEL
1084,no,003139,53301F4010,კაპოტი,Toyota,CHR,CHR '18-'21,TYG,4,380.0,GEL
1085,no,003140,53801-F4010,წინა კრილო (RH),Toyota,CHR,CHR '18-'21,TYG,5,170.0,GEL
1086,no,003141,53802-F4010,წინა კრილო (LH),Toyota,CHR,CHR '18-'21,TYG,5,170.0,GEL
1087,no,003142,5330160640,კაპოტი,Lexus,GX,GX460 '10-'21,TYG,5,800.0,GEL
1088,no,003143,5220K685,წინა კრილო (LH),Mitsubishi,Outlander,OUTLNDR '16-'20,TYG,10,470.0,GEL
1089,no,003144,5220K686,წინა კრილო (RH),Mitsubishi,Outlander,OUTLNDR '16-'20,TYG,10,470.0,GEL
1090,no,003162,KSD4-50-7E1A9U,ცხაურის ზედა მოლდინგი,Mazda,CX5,CX-5 '22-,TYG,4,110.0,GEL
1091,no,003169,41617475792,კაპოტის პეტლი (RH),BMW,X3,X.3.(G01)'18-/X.4.(G02)'19-'21,TYG,10,100.0,GEL
1092,no,003170,41617475791,კაპოტის პეტლი (LH),BMW,X3,X.3.(G01)'18-/X.4.(G02)'19-'21,TYG,10,100.0,GEL
1093,no,003171,41009477742,კაპოტის პეტლი (RH),BMW,X3,X.5./X.7. '19-/X.6. '20-,TYG,15,110.0,GEL
1094,no,003172,41009477741,კაპოტის პეტლი (LH),BMW,X5,X.5./X.7. '19-/X.6. '20-,TYG,15,110.0,GEL
1095,no,003173,80A823302C,კაპოტის პეტლი (RH),Audi,Q5,Q-5 '18-,TYG,10,110.0,GEL
1096,no,003174,83A823302,კაპოტის პეტლი (RH),Audi,Q3,Q-3 '19-'21,TYG,5,80.0,GEL
1097,no,003175,83A823301,კაპოტის პეტლი (LH),Audi,Q3,Q-3 '19-'21,TYG,5,80.0,GEL
1098,no,003176,4M0821106D,წინა კრილო - ალუმინი (RH),Audi,Q7,Q-7 '16-'19,TYG,5,600.0,GEL
1099,no,003177,4M0821105D,წინა კრილო - ალუმინი (LH),Audi,Q7,Q-7 '16-'19,TYG,5,600.0,GEL
1100,no,003178,8W0823302D,კაპოტის პეტლი (RH),Audi,A4,A-4/S-4'17-/A-4 ALL ROAD'17-19,TYG,5,220.0,GEL
1101,no,003179,8W0823301D,კაპოტის პეტლი (LH),Audi,A4,A-4/S-4'17-/A-4 ALL ROAD'17-19,TYG,5,220.0,GEL
1102,no,003180,DFR552410,კაპოტის პეტლი (RH),Mazda,CX30,CX.30 '20-,TYG,8,40.0,GEL
1103,no,003181,DFR552420,კაპოტის პეტლი (LH),Mazda,CX30,CX.30 '20-,TYG,8,40.0,GEL
1104,no,003182,KB7W52410,კაპოტის პეტლი (RH),Mazda,CX5,CX-5 '17-,TYG,28,50.0,GEL
1105,no,003183,KB7W52420,კაპოტის პეტლი (LH),Mazda,CX5,CX-5 '17-,TYG,28,50.0,GEL
1106,no,003184,60120TVAA00ZZ,კაპოტის პეტლი (RH),Honda,Accord,ACOD '18-'22,TYG,9,35.0,GEL
1107,no,003185,60170TVAA00ZZ,კაპოტის პეტლი (LH),Honda,Accord,ACOD '18-'22,TYG,9,35.0,GEL
1108,no,003186,6012030AA00ZZ,კაპოტის პეტლი (RH),Honda,Accord,ACOD '23-,TYG,6,80.0,GEL
1109,no,003187,6017030AA00ZZ,კაპოტის პეტლი (LH),Honda,Accord,ACOD '23-,TYG,6,80.0,GEL
1110,no,003188,60120TLAA00ZZ,კაპოტის პეტლი (RH),Honda,CRV,CRV '17-'22,TYG,10,35.0,GEL
1111,no,003189,60170TLAA00ZZ,კაპოტის პეტლი (LH),Honda,CRV,CRV '17-'22,TYG,10,35.0,GEL
1112,no,003190,601203A0A00ZZ,კაპოტის პეტლი (RH),Honda,CRV,CRV/CRV HYBRID '23-,TYG,10,60.0,GEL
1113,no,003191,601703A0A00ZZ,კაპოტის პეტლი (LH),Honda,CRV,CRV/CRV HYBRID '23-,TYG,10,60.0,GEL
1114,no,003192,53410-0E190,კაპოტის პეტლი (RH),Toyota,Highlander,HIGHLAND/HIGHLAND HYBRID '20-,TYG,10,40.0,GEL
1115,no,003193,53420-0E190,კაპოტის პეტლი (LH),Toyota,Highlander,HIGHLAND/HIGHLAND HYBRID '20-,TYG,10,40.0,GEL
1116,no,003194,534100A120,კაპოტის პეტლი (RH),Toyota,Corolla Cross,CORLA CROS '22-,TYG,2,40.0,GEL
1117,no,003195,534200A120,კაპოტის პეტლი (LH),Toyota,Corolla Cross,CORLA CROS '22-,TYG,3,40.0,GEL
1118,no,003196,53410F4010,კაპოტის პეტლი (RH),Toyota,CHR,CHR '18-,TYG,5,40.0,GEL
1119,no,003197,53420F4010,კაპოტის პეტლი (LH),Toyota,CHR,CHR '18-,TYG,5,40.0,GEL
1120,no,003198,LJ6Z-16796A,კაპოტის პეტლი (RH),Ford,Escape,ESCP/ESCP HYBRID '20-,TYG,5,35.0,GEL
1121,no,003199,LJ6Z-16797A,კაპოტის პეტლი (LH),Ford,Escape,ESCP/ESCP HYBRID '20-,TYG,5,35.0,GEL
1122,no,003200,53410-0E180,კაპოტის პეტლი (RH),Lexus,RX,RX350/350L CANADA/JAPAN'16-'22,TYG,10,35.0,GEL
1123,no,003201,53420-0E180,კაპოტის პეტლი (LH),Lexus,RX,RX350/350L CANADA/JAPAN'16-'22,TYG,10,35.0,GEL
1124,no,003202,534100E350,კაპოტის პეტლი (RH),Lexus,RX,RX SERIES '23-,TYG,10,50.0,GEL
1125,no,003203,534200E350,კაპოტის პეტლი (LH),Lexus,RX,RX SERIES '23-,TYG,10,50.0,GEL
1126,no,003204,53301-78020-PFM,კაპოტი,Lexus,NX,NX 200t/300h '15-,TYG,2,370.0,GEL
1127,no,003205,5341078030,კაპოტის პეტლი (RH),Lexus,NX,NX SERIES '15-,TYG,10,50.0,GEL
